Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax(TS - TP),Total Salary,Date,Time,Payment,Total Price,Rating,Day,Month,Year,Satisfaction
Giza,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00,Cash,212.94,4.1,Saturday,February,2019,Not Satisfied
Cairo,Member,Female,Health and beauty,30.349999999999998,7,10.6225,223.0725,2019-03-19,18:19:00,Cash,212.45,8.0,Tuesday,March,2019,Satisfied
Cairo,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32:00,E-Wallet,211.56,6.7,Monday,March,2019,Not Satisfied
Cairo,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26:00,E-Wallet,211.44,8.9,Sunday,February,2019,Satisfied
Giza,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49:00,E-Wallet,211.32,6.5,Thursday,March,2019,Not Satisfied
Giza,Member,Female,Health and beauty,29.669999999999998,7,10.3845,218.0745,2019-03-11,18:58:00,Credit card,207.69,8.1,Monday,March,2019,Satisfied
Giza,Member,Female,Electronic accessories,23.07,9,10.3815,218.01149999999998,2019-02-01,11:27:00,Cash,207.63,4.9,Friday,February,2019,Not Satisfied
Alex,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,2019-01-03,12:02:00,E-Wallet,207.27,7.9,Thursday,January,2019,Satisfied
Cairo,Member,Female,Sports and travel,29.610000000000003,7,10.3635,217.6335,2019-03-11,15:53:00,Cash,207.27,6.5,Monday,March,2019,Not Satisfied
Cairo,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.25549999999998,2019-02-22,11:26:00,E-Wallet,206.91,8.7,Friday,February,2019,Satisfied
Alex,Normal,Male,Health and beauty,51.71,4,10.342,217.18200000000002,2019-03-09,13:53:00,Credit card,206.84,9.8,Saturday,March,2019,Satisfied
Alex,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-02-18,15:39:00,Cash,206.52,9.8,Monday,February,2019,Satisfied
Alex,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00,E-Wallet,206.52,7.5,Saturday,March,2019,Satisfied
Giza,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2019-02-26,20:26:00,Cash,206.37,5.5,Tuesday,February,2019,Not Satisfied
Alex,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,206.13,8.7,Monday,March,2019,Satisfied
Alex,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,2019-03-18,17:15:00,Credit card,204.76,4.7,Monday,March,2019,Not Satisfied
Alex,Normal,Female,Food and beverages,40.94,5,10.235,214.935,2019-01-06,13:58:00,E-Wallet,204.7,9.9,Sunday,January,2019,Satisfied
Cairo,Member,Male,Health and beauty,51.13,4,10.226,214.746,2019-01-25,10:11:00,Credit card,204.52,4.0,Friday,January,2019,Not Satisfied
Alex,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,2019-03-08,15:37:00,Credit card,203.94,7.7,Friday,March,2019,Satisfied
Cairo,Member,Male,Fashion accessories,25.42,8,10.168,213.52800000000002,2019-03-19,19:42:00,Credit card,203.36,6.7,Tuesday,March,2019,Not Satisfied
Alex,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,202.65,6.0,Sunday,March,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,40.519999999999996,5,10.13,212.72999999999996,2019-02-03,15:19:00,Cash,202.6,4.5,Sunday,February,2019,Not Satisfied
Cairo,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24:00,E-Wallet,202.56,8.7,Tuesday,March,2019,Satisfied
Alex,Normal,Female,Food and beverages,67.10000000000001,3,10.065,211.365,2019-02-15,10:36:00,Cash,201.3,7.5,Friday,February,2019,Satisfied
Alex,Normal,Female,Electronic accessories,50.23,4,10.046,210.96599999999998,2019-01-08,17:12:00,Cash,200.92,9.0,Tuesday,January,2019,Satisfied
Cairo,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00,E-Wallet,199.78,7.1,Tuesday,February,2019,Satisfied
Giza,Normal,Male,Fashion accessories,99.82,2,9.982,209.62199999999999,2019-01-02,18:09:00,Credit card,199.64,6.7,Wednesday,January,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,99.79,2,9.979,209.55900000000003,2019-03-07,20:37:00,E-Wallet,199.58,8.0,Thursday,March,2019,Satisfied
Giza,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,199.16,6.4,Thursday,March,2019,Not Satisfied
Cairo,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,10:43:00,E-Wallet,198.75,9.6,Friday,February,2019,Satisfied
Giza,Member,Male,Food and beverages,99.37,2,9.937,208.67700000000002,2019-02-14,17:29:00,Cash,198.74,5.2,Thursday,February,2019,Not Satisfied
Cairo,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02:00,Cash,198.5,9.0,Wednesday,March,2019,Satisfied
Cairo,Normal,Male,Home and lifestyle,22.02,9,9.909,208.089,2019-02-07,18:48:00,Cash,198.18,6.8,Thursday,February,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25:00,E-Wallet,197.96,6.6,Thursday,March,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,19.77,10,9.885,207.58499999999998,2019-02-27,18:57:00,Credit card,197.7,5.0,Wednesday,February,2019,Not Satisfied
Giza,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,197.6,7.7,Thursday,February,2019,Satisfied
Alex,Normal,Female,Fashion accessories,98.48,2,9.848,206.80800000000002,2019-02-19,10:12:00,E-Wallet,196.96,9.2,Tuesday,February,2019,Satisfied
Giza,Member,Male,Home and lifestyle,39.39,5,9.8475,206.79749999999999,2019-01-22,20:46:00,Credit card,196.95,8.7,Tuesday,January,2019,Satisfied
Alex,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20:00,Credit card,196.6,7.2,Friday,March,2019,Satisfied
Alex,Normal,Male,Health and beauty,65.17999999999999,3,9.777,205.31699999999995,2019-02-25,20:35:00,Credit card,195.54,6.3,Monday,February,2019,Not Satisfied
Giza,Normal,Male,Electronic accessories,27.849999999999998,7,9.7475,204.6975,2019-03-14,17:20:00,E-Wallet,194.95,6.0,Thursday,March,2019,Not Satisfied
Alex,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44:00,E-Wallet,194.52,7.6,Monday,February,2019,Satisfied
Cairo,Normal,Male,Electronic accessories,21.58,9,9.711,203.93099999999998,2019-03-14,12:32:00,Cash,194.22,7.3,Thursday,March,2019,Satisfied
Alex,Member,Female,Home and lifestyle,21.540000000000003,9,9.693,203.55300000000003,2019-01-07,11:44:00,Credit card,193.86,8.8,Monday,January,2019,Satisfied
Alex,Member,Male,Electronic accessories,21.5,9,9.675,203.175,2019-03-06,12:46:00,Credit card,193.5,7.8,Wednesday,March,2019,Satisfied
Alex,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54:00,E-Wallet,193.44,9.8,Monday,January,2019,Satisfied
Alex,Member,Female,Health and beauty,96.58,2,9.658,202.81799999999998,2019-03-15,10:12:00,Credit card,193.16,5.1,Friday,March,2019,Not Satisfied
Alex,Member,Male,Fashion accessories,38.54,5,9.635,202.33499999999998,2019-01-09,13:34:00,E-Wallet,192.7,5.6,Wednesday,January,2019,Not Satisfied
Alex,Member,Female,Health and beauty,47.67,4,9.534,200.214,2019-03-12,14:21:00,Cash,190.68,9.1,Tuesday,March,2019,Satisfied
Giza,Member,Female,Home and lifestyle,47.38,4,9.476,198.996,2019-01-23,10:25:00,Cash,189.52,7.1,Wednesday,January,2019,Satisfied
Cairo,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58:00,E-Wallet,189.18,7.0,Saturday,January,2019,Satisfied
Alex,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24:00,E-Wallet,188.5,5.6,Wednesday,February,2019,Not Satisfied
Cairo,Member,Male,Food and beverages,93.4,2,9.34,196.14000000000001,2019-03-30,16:34:00,Cash,186.8,5.5,Saturday,March,2019,Not Satisfied
Cairo,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53:00,Cash,186.62,6.3,Monday,March,2019,Not Satisfied
Giza,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2019-02-28,18:37:00,Credit card,186.4,6.0,Thursday,February,2019,Not Satisfied
Alex,Normal,Female,Sports and travel,93.18,2,9.318,195.67800000000003,2019-01-16,18:41:00,Credit card,186.36,8.5,Wednesday,January,2019,Satisfied
Alex,Normal,Female,Sports and travel,93.14,2,9.314,195.594,2019-01-20,18:09:00,E-Wallet,186.28,4.1,Sunday,January,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06:00,Credit card,185.96,8.0,Wednesday,February,2019,Satisfied
Cairo,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2019-02-08,10:53:00,Cash,185.88,7.0,Friday,February,2019,Satisfied
Alex,Normal,Male,Sports and travel,37.14,5,9.285,194.98499999999999,2019-01-08,13:05:00,E-Wallet,185.7,5.0,Tuesday,January,2019,Not Satisfied
Giza,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2019-03-12,20:04:00,Credit card,184.88,6.2,Tuesday,March,2019,Not Satisfied
Giza,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,184.25,9.2,Saturday,January,2019,Satisfied
Cairo,Normal,Male,Home and lifestyle,45.97,4,9.194,193.07399999999998,2019-02-09,12:02:00,E-Wallet,183.88,5.1,Saturday,February,2019,Not Satisfied
Cairo,Member,Female,Electronic accessories,26.259999999999998,7,9.191,193.011,2019-02-02,19:40:00,Cash,183.82,9.9,Saturday,February,2019,Satisfied
Giza,Member,Female,Electronic accessories,30.61,6,9.183,192.843,2019-03-12,20:36:00,Cash,183.66,9.3,Tuesday,March,2019,Satisfied
Alex,Normal,Male,Electronic accessories,26.02,7,9.107,191.24699999999999,2019-03-28,17:38:00,Cash,182.14,5.1,Thursday,March,2019,Not Satisfied
Giza,Normal,Female,Home and lifestyle,45.38,4,9.076,190.596,2019-01-08,13:48:00,Credit card,181.52,8.7,Tuesday,January,2019,Satisfied
Giza,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55:00,Credit card,181.41,5.6,Monday,January,2019,Not Satisfied
Cairo,Normal,Male,Health and beauty,18.11,10,9.055,190.155,2019-03-13,11:46:00,E-Wallet,181.1,5.9,Wednesday,March,2019,Not Satisfied
Cairo,Member,Female,Food and beverages,20.01,9,9.0045,189.0945,2019-02-06,15:47:00,E-Wallet,180.09,4.1,Wednesday,February,2019,Not Satisfied
Alex,Member,Female,Fashion accessories,20.01,9,9.0045,189.0945,2019-01-12,15:48:00,Credit card,180.09,5.7,Saturday,January,2019,Not Satisfied
Giza,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44:00,E-Wallet,179.05,7.9,Wednesday,February,2019,Satisfied
Cairo,Normal,Female,Fashion accessories,25.56,7,8.946,187.86599999999999,2019-02-02,20:42:00,Cash,178.92,7.1,Saturday,February,2019,Satisfied
Alex,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33:00,Credit card,178.4,6.6,Wednesday,February,2019,Not Satisfied
Alex,Member,Male,Food and beverages,22.17,8,8.868,186.228,2019-03-03,17:01:00,Credit card,177.36,9.6,Sunday,March,2019,Satisfied
Alex,Member,Female,Electronic accessories,25.22,7,8.827,185.367,2019-02-04,10:23:00,Cash,176.54,8.2,Monday,February,2019,Satisfied
Giza,Member,Male,Health and beauty,44.07,4,8.814,185.094,2019-02-18,16:28:00,E-Wallet,176.28,8.4,Monday,February,2019,Satisfied
Alex,Member,Female,Fashion accessories,87.67,2,8.767,184.107,2019-03-10,12:17:00,Credit card,175.34,7.7,Sunday,March,2019,Satisfied
Giza,Member,Female,Sports and travel,29.22,6,8.766,184.08599999999998,2019-01-01,11:40:00,E-Wallet,175.32,5.0,Tuesday,January,2019,Not Satisfied
Cairo,Normal,Male,Fashion accessories,17.490000000000002,10,8.745,183.64500000000004,2019-02-22,18:35:00,E-Wallet,174.9,6.6,Friday,February,2019,Not Satisfied
Giza,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24:00,Cash,174.4,8.3,Tuesday,February,2019,Satisfied
Giza,Member,Female,Sports and travel,87.16,2,8.716,183.036,2019-01-11,14:29:00,Credit card,174.32,9.7,Friday,January,2019,Satisfied
Alex,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43:00,E-Wallet,174.24,8.7,Friday,January,2019,Satisfied
Alex,Member,Female,Electronic accessories,17.419999999999998,10,8.71,182.91,2019-02-22,12:30:00,E-Wallet,174.2,7.0,Friday,February,2019,Satisfied
Alex,Member,Male,Food and beverages,24.82,7,8.687,182.42700000000002,2019-02-16,10:33:00,Credit card,173.74,7.1,Saturday,February,2019,Satisfied
Cairo,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06:00,E-Wallet,173.22,7.7,Wednesday,February,2019,Satisfied
Cairo,Member,Male,Electronic accessories,19.24,9,8.658,181.81799999999998,2019-03-04,16:28:00,Cash,173.16,8.0,Monday,March,2019,Satisfied
Alex,Member,Female,Electronic accessories,34.56,5,8.64,181.44,2019-02-17,11:15:00,E-Wallet,172.8,9.9,Sunday,February,2019,Satisfied
Cairo,Member,Female,Electronic accessories,34.489999999999995,5,8.6225,181.0725,2019-03-11,19:44:00,Credit card,172.45,9.0,Monday,March,2019,Satisfied
Giza,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,17:59:00,Cash,172.26,8.2,Thursday,February,2019,Satisfied
Cairo,Normal,Female,Food and beverages,57.34,3,8.601,180.621,2019-03-10,18:59:00,Credit card,172.02,7.9,Sunday,March,2019,Satisfied
Cairo,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48:00,E-Wallet,172.0,7.6,Thursday,January,2019,Satisfied
Cairo,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31:00,E-Wallet,171.81,6.5,Saturday,February,2019,Not Satisfied
Giza,Member,Female,Home and lifestyle,24.240000000000002,7,8.484,178.16400000000002,2019-01-27,17:38:00,E-Wallet,169.68,9.4,Sunday,January,2019,Satisfied
Cairo,Normal,Male,Food and beverages,21.12,8,8.448,177.40800000000002,2019-01-01,19:31:00,Cash,168.96,6.3,Tuesday,January,2019,Not Satisfied
Giza,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13:00,Credit card,168.5,5.3,Tuesday,March,2019,Not Satisfied
Alex,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33:00,E-Wallet,168.0,4.8,Thursday,February,2019,Not Satisfied
Cairo,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57:00,Cash,167.54,4.6,Sunday,February,2019,Not Satisfied
Alex,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,167.54,7.0,Tuesday,January,2019,Satisfied
Giza,Normal,Male,Electronic accessories,20.85,8,8.34,175.14000000000001,2019-03-03,19:17:00,Cash,166.8,6.3,Sunday,March,2019,Not Satisfied
Giza,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42:00,Credit card,166.71,5.9,Tuesday,January,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05:00,Credit card,166.7,9.5,Saturday,February,2019,Satisfied
Alex,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37:00,Cash,166.68,7.6,Tuesday,March,2019,Satisfied
Alex,Normal,Female,Sports and travel,33.260000000000005,5,8.315,174.615,2019-03-18,16:10:00,Credit card,166.3,4.2,Monday,March,2019,Not Satisfied
Giza,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2019-03-12,19:58:00,Credit card,166.0,8.2,Tuesday,March,2019,Satisfied
Giza,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2019-02-19,16:23:00,Cash,164.96,7.1,Tuesday,February,2019,Satisfied
Giza,Member,Female,Fashion accessories,27.38,6,8.214,172.494,2019-01-05,20:54:00,Credit card,164.28,7.9,Saturday,January,2019,Satisfied
Alex,Member,Female,Food and beverages,54.669999999999995,3,8.2005,172.2105,2019-01-21,18:00:00,Credit card,164.01,8.6,Monday,January,2019,Satisfied
Alex,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,2019-03-05,17:43:00,Cash,163.82,7.8,Tuesday,March,2019,Satisfied
Alex,Normal,Male,Electronic accessories,32.71,5,8.1775,171.72750000000002,2019-03-19,11:30:00,Credit card,163.55,9.9,Tuesday,March,2019,Satisfied
Cairo,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,2019-01-26,19:28:00,Cash,162.74,6.5,Saturday,January,2019,Not Satisfied
Alex,Member,Female,Sports and travel,32.25,5,8.0625,169.3125,2019-01-27,13:26:00,Cash,161.25,9.0,Sunday,January,2019,Satisfied
Alex,Member,Female,Sports and travel,40.05,4,8.01,168.20999999999998,2019-01-25,11:40:00,Cash,160.2,9.7,Friday,January,2019,Satisfied
Alex,Member,Male,Home and lifestyle,53.300000000000004,3,7.995,167.895,2019-01-25,14:19:00,E-Wallet,159.9,7.5,Friday,January,2019,Satisfied
Cairo,Member,Male,Food and beverages,26.599999999999998,6,7.98,167.57999999999998,2019-02-26,15:10:00,E-Wallet,159.6,4.9,Tuesday,February,2019,Not Satisfied
Alex,Member,Female,Food and beverages,79.54,2,7.954,167.03400000000002,2019-03-27,16:30:00,E-Wallet,159.08,6.2,Wednesday,March,2019,Not Satisfied
Alex,Member,Female,Health and beauty,15.87,10,7.935,166.635,2019-03-13,16:40:00,Cash,158.7,5.8,Wednesday,March,2019,Not Satisfied
Cairo,Normal,Male,Food and beverages,19.79,8,7.916,166.236,2019-01-18,12:04:00,E-Wallet,158.32,8.7,Friday,January,2019,Satisfied
Alex,Member,Female,Food and beverages,52.75,3,7.9125,166.1625,2019-03-23,10:16:00,E-Wallet,158.25,9.3,Saturday,March,2019,Satisfied
Alex,Member,Female,Sports and travel,15.809999999999999,10,7.905,166.005,2019-03-06,12:27:00,Credit card,158.1,8.6,Wednesday,March,2019,Satisfied
Giza,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00,Cash,158.0,7.8,Wednesday,January,2019,Satisfied
Cairo,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,157.76,9.1,Saturday,January,2019,Satisfied
Giza,Normal,Female,Fashion accessories,22.509999999999998,7,7.8785,165.4485,2019-02-13,10:50:00,Credit card,157.57,4.8,Wednesday,February,2019,Not Satisfied
Cairo,Normal,Male,Fashion accessories,52.419999999999995,3,7.863,165.123,2019-02-27,17:36:00,E-Wallet,157.26,7.5,Wednesday,February,2019,Satisfied
Alex,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03:00,Cash,157.02,9.2,Wednesday,March,2019,Satisfied
Cairo,Normal,Male,Fashion accessories,39.21,4,7.842,164.68200000000002,2019-01-16,20:03:00,Credit card,156.84,9.0,Wednesday,January,2019,Satisfied
Alex,Normal,Male,Food and beverages,52.199999999999996,3,7.83,164.43,2019-02-15,13:30:00,Credit card,156.6,9.5,Friday,February,2019,Satisfied
Alex,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21:00,Cash,155.82,7.9,Friday,February,2019,Satisfied
Alex,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2019-02-05,10:16:00,E-Wallet,155.46,8.7,Tuesday,February,2019,Satisfied
Cairo,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40:00,E-Wallet,155.24,4.9,Tuesday,March,2019,Not Satisfied
Alex,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23,10:55:00,E-Wallet,155.0,8.0,Saturday,March,2019,Satisfied
Giza,Member,Female,Food and beverages,19.25,8,7.7,161.7,2019-01-23,18:37:00,E-Wallet,154.0,6.6,Wednesday,January,2019,Not Satisfied
Alex,Member,Female,Sports and travel,21.98,7,7.693,161.55300000000003,2019-01-10,16:42:00,E-Wallet,153.86,5.1,Thursday,January,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,38.3,4,7.66,160.85999999999999,2019-03-13,19:22:00,Cash,153.2,5.7,Wednesday,March,2019,Not Satisfied
Giza,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2019-01-30,19:42:00,E-Wallet,152.8,6.5,Wednesday,January,2019,Not Satisfied
Alex,Normal,Male,Health and beauty,25.430000000000003,6,7.629,160.209,2019-02-12,19:01:00,E-Wallet,152.58,7.0,Tuesday,February,2019,Satisfied
Alex,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59:00,E-Wallet,148.6,8.3,Saturday,March,2019,Satisfied
Giza,Member,Male,Electronic accessories,37.06,4,7.412,155.65200000000002,2019-01-31,16:24:00,E-Wallet,148.24,9.7,Thursday,January,2019,Satisfied
Cairo,Member,Female,Fashion accessories,29.560000000000002,5,7.39,155.19,2019-02-13,16:59:00,Cash,147.8,6.9,Wednesday,February,2019,Not Satisfied
Cairo,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,2019-01-15,13:41:00,E-Wallet,147.04,4.6,Tuesday,January,2019,Not Satisfied
Giza,Normal,Female,Food and beverages,16.31,9,7.3395,154.12949999999998,2019-03-26,10:31:00,E-Wallet,146.79,8.4,Tuesday,March,2019,Satisfied
Giza,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00,Cash,145.76,6.1,Wednesday,March,2019,Not Satisfied
Cairo,Member,Female,Food and beverages,48.52,3,7.278,152.838,2019-03-05,18:17:00,E-Wallet,145.56,4.0,Tuesday,March,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00,Cash,145.5,6.7,Tuesday,January,2019,Not Satisfied
Alex,Member,Male,Electronic accessories,36.36,4,7.272,152.712,2019-03-25,13:07:00,Cash,145.44,7.6,Monday,March,2019,Satisfied
Cairo,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55:00,Credit card,144.78,8.1,Sunday,January,2019,Satisfied
Cairo,Normal,Female,Food and beverages,28.860000000000003,5,7.215,151.51500000000001,2019-01-22,18:08:00,Credit card,144.3,8.0,Tuesday,January,2019,Satisfied
Cairo,Member,Male,Electronic accessories,48.09,3,7.2135,151.48350000000002,2019-02-10,18:23:00,Credit card,144.27,7.8,Sunday,February,2019,Satisfied
Cairo,Member,Female,Fashion accessories,72.04,2,7.204,151.28400000000002,2019-02-04,19:38:00,Cash,144.08,9.5,Monday,February,2019,Satisfied
Giza,Normal,Female,Sports and travel,14.36,10,7.18,150.78,2019-01-27,14:28:00,Cash,143.6,5.4,Sunday,January,2019,Not Satisfied
Alex,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33:00,E-Wallet,143.26,8.8,Tuesday,February,2019,Satisfied
Giza,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2019-03-28,12:58:00,Credit card,142.95,9.5,Thursday,March,2019,Satisfied
Alex,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,2019-03-21,10:17:00,Credit card,142.25,9.1,Thursday,March,2019,Satisfied
Cairo,Normal,Male,Electronic accessories,28.380000000000003,5,7.095,148.995,2019-03-06,20:57:00,Cash,141.9,9.4,Wednesday,March,2019,Satisfied
Giza,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,2019-03-14,17:22:00,Credit card,141.88,6.9,Thursday,March,2019,Not Satisfied
Alex,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28:00,E-Wallet,141.6,6.2,Monday,March,2019,Not Satisfied
Alex,Normal,Female,Electronic accessories,23.459999999999997,6,7.038,147.798,2019-01-13,19:14:00,E-Wallet,140.76,6.4,Sunday,January,2019,Not Satisfied
Alex,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22:00,E-Wallet,140.64,9.6,Sunday,March,2019,Satisfied
Alex,Member,Female,Health and beauty,15.549999999999999,9,6.9975,146.9475,2019-03-07,13:12:00,Cash,139.95,5.0,Thursday,March,2019,Not Satisfied
Alex,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48:00,Cash,139.65,5.9,Tuesday,January,2019,Not Satisfied
Cairo,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2019-02-10,18:36:00,Cash,139.36,7.4,Sunday,February,2019,Satisfied
Cairo,Normal,Male,Sports and travel,46.419999999999995,3,6.963,146.22299999999998,2019-01-04,13:24:00,Credit card,139.26,4.4,Friday,January,2019,Not Satisfied
Cairo,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00,E-Wallet,139.02,8.1,Friday,March,2019,Satisfied
Giza,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48:00,E-Wallet,138.8,9.0,Sunday,January,2019,Satisfied
Giza,Member,Male,Fashion accessories,69.33,2,6.933,145.593,2019-02-05,19:05:00,E-Wallet,138.66,9.7,Tuesday,February,2019,Satisfied
Alex,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21:00,Credit card,138.65,4.2,Tuesday,March,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20:00,E-Wallet,138.48,4.9,Thursday,January,2019,Not Satisfied
Cairo,Normal,Male,Fashion accessories,69.08,2,6.908,145.06799999999998,2019-01-31,19:48:00,Credit card,138.16,6.9,Thursday,January,2019,Not Satisfied
Cairo,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45:00,E-Wallet,138.06,7.9,Saturday,January,2019,Satisfied
Giza,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,2019-03-10,17:38:00,Credit card,137.22,6.5,Sunday,March,2019,Not Satisfied
Cairo,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00,Credit card,137.13,7.7,Tuesday,March,2019,Satisfied
Alex,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00,Credit card,136.4,8.6,Sunday,February,2019,Satisfied
Alex,Normal,Male,Fashion accessories,45.379999999999995,3,6.807,142.94699999999997,2019-02-17,13:34:00,Credit card,136.14,7.2,Sunday,February,2019,Satisfied
Alex,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51:00,Cash,135.24,6.9,Monday,March,2019,Not Satisfied
Cairo,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2019-02-27,11:06:00,Credit card,135.0,4.8,Wednesday,February,2019,Not Satisfied
Alex,Normal,Male,Sports and travel,44.65,3,6.6975,140.64749999999998,2019-02-14,15:04:00,Cash,133.95,6.2,Thursday,February,2019,Not Satisfied
Alex,Normal,Female,Sports and travel,19.099999999999998,7,6.685,140.385,2019-01-15,10:43:00,Cash,133.7,9.7,Tuesday,January,2019,Satisfied
Giza,Normal,Male,Electronic accessories,22.209999999999997,6,6.663,139.923,2019-03-07,10:23:00,Credit card,133.26,8.6,Thursday,March,2019,Satisfied
